meeting,278
dragons,86
present,420
greed,646
product,175
fruitful,5
brother,2663
worries,439
captain,656
adler,1
case,1212
lucifer,138
beside,1843
travel,688
beauty,1851
blues,3385
follows,280
prowl,94
traveled,338
whining,77
impossible,609
dub,69
spies,97
suddenly,1109
quiet,1606
breaks,1460
fires,496
reality,1344
fences,154
building,886
step,4123
sigh,605
choose,2067
shallow,432
experiments,20
aside,810
plan,1871
word,5210
trace,619
dust,1997
lived,1617
needed,2025
bothered,184
followed,560
settled,226
problems,1120
both,3633
drifted,177
bother,925
neither,357
nor,527
growing,1634
bitter,1340
uncomfortably,16
numb,865
least,1937
reasons,1412
known,3424
expect,873
signs,1062
lenin,8
birds,1166
forest,502
singin,758
sailors,119
screamin,296
abandon,178
repeating,227
dressed,1189
vampire,145
eve,392
saints,364
heaven,6359
fallin,995
trees,1957
daddy,2807
government,533
judgement,167
cement,96
gather,734
ways,3244
phase,250
crawled,189
desert,1086
naked,1000
marching,549
beat,4903
escaped,121
centuries,127
slavery,99
shepherd,112
herds,29
sitting,2339
beach,1011
peacefully,48
romans,86
geographically,1
stole,1074
dignity,238
welcome,1784
europe,101
ignorant,137
inquisition,23
spanish,304
imposition,9
russians,60
germans,19
twelve,385
million,2766
crushing,147
un,187
outnumbered,36
sixty,154
zion,55
arafat,2
sending,385
1967,23
third,544
size,584
conquered,96
four,2418
armies,116
six,1610
widow,201
thrown,747
peace,3735
airs,27
tourist,67
colder,480
weather,1256
suffocate,158
blooded,62
stealin,150
sunlight,748
alligator,102
asking,1379
window,3281
cried,1868
bound,1842
understands,340
midnight,2021
reduced,61
dark,7683
gained,168
adjust,74
join,972
woe,201
unto,355
knock,1549
summer,4124
sleeping,2322
blowing,904
driving,1781
san,416
francisco,147
station,874
whistling,105
papers,377
ohhh,322
loves,2739
feeds,295
milk,538
daytime,145
misses,114
thinkin,1274
bout,3142
everytime,729
wake,5779
candle,787
slip,1791
puck,26
flies,839
crowd,2008
felix,13
frere,1
referees,3
scoreboard,6
score,701
jesus,3670
oooh,848
aaahh,7
aaaaah,11
oohh,96
aaaaaah,10
oooooh,124
north,728
chicago,334
early,1420
november,166
commences,10
saga,18
corruption,121
chimed,4
mighty,976
interruption,3
awoke,148
panic,391
static,343
attic,131
crouched,20
swiss,30
fearing,108
protecting,95
herself,599
intruder,10
impaled,12
suitor,6
murder,843
laid,1467
stared,250
checked,172
boyfriend,461
beating,1255
dim,482
thinks,1083
paper,1321
police,954
rape,328
ran,1680
bathroom,363
enraged,31
pissed,366
grabbed,262
razor,319
wrist,242
final,1268
pulse,304
probably,1027
nobody,6668
promises,1340
whistle,434
born,4844
neon,623
gets,4900
walking,4772
grey,1237
politics,234
glued,83
tube,144
dallas,87
1963,12
assumed,44
boomers,4
bloomed,25
ruin,502
normandy,6
resume,31
vietnamese,11
overseas,78
bleed,2206
oswald,14
osama,8
generation,708
nintendo,22
drafted,35
attend,54
bush,177
administration,9
agenda,65
bending,171
attacking,22
iraqi,10
lands,324
buildings,326
cheney,16
rebuild,99
200,67
billion,216
disarm,48
regime,40
sacrificing,17
global,67
nra,9
schools,129
tools,172
deer,97
fill,2720
guts,424
lent,51
blame,3890
games,1259
marilyn,60
nwa,7
situation,863
alzheimer,3
patient,243
leads,804
rifle,136
association,13
reagan,46
formative,5
1980s,7
russian,124
production,71
reduction,9
